,,,,,,,,,,,,,,,,,,,,,,,,,
Market Snapshot,,,,,,,,,,,,,,,,,,,,,,,,,
Date: 19-04-2025 to 19-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,,,,,,,,,,,,,,,,,,
06-05-2025,24,23:30 - 23:45,12611.10,3458.10,3458.10,3458.10,10000.00,,,,,,,,,,,,,,,,,,
06-05-2025,24,23:45 - 24:00,12258.10,3652.50,3652.49,3652.49,10000.00,,,,,,,,,,,,,,,,,,
07-05-2025,1,00:00 - 00:15,9220.70,7617.00,4332.40,4332.40,4433.07,,,,,,,,,,,,,,,,,,
07-05-2025,1,00:15 - 00:30,8811.60,7862.20,3962.90,3962.90,4289.68,,,,,,,,,,,,,,,,,,
07-05-2025,1,00:30 - 00:45,8532.10,8539.50,3716.80,3716.80,4169.36,,,,,,,,,,,,,,,,,,
07-05-2025,1,00:45 - 01:00,8274.70,9121.90,3651.72,3651.72,4000.11,,,,,,,,,,,,,,,,,,
07-05-2025,2,01:00 - 01:15,8275.30,9768.90,3715.00,3715.00,3930.99,,,,,,,,,,,,,,,,,,
07-05-2025,2,01:15 - 01:30,8194.10,10192.20,3669.90,3669.90,3930.10,,,,,,,,,,,,,,,,,,
07-05-2025,2,01:30 - 01:45,7883.00,10684.80,3455.10,3455.10,3692.15,,,,,,,,,,,,,,,,,,
07-05-2025,2,01:45 - 02:00,8000.40,11026.90,3607.70,3607.70,3639.71,,,,,,,,,,,,,,,,,,
07-05-2025,3,02:00 - 02:15,7762.30,11616.20,3660.60,3660.60,3565.49,,,,,,,,,,,,,,,,,,
07-05-2025,3,02:15 - 02:30,7669.70,11607.30,3569.50,3569.50,3564.06,,,,,,,,,,,,,,,,,,
07-05-2025,3,02:30 - 02:45,7504.30,11986.60,3572.25,3572.25,3500.60,,,,,,,,,,,,,,,,,,
07-05-2025,3,02:45 - 03:00,7358.40,12195.30,3485.90,3485.90,3499.28,,,,,,,,,,,,,,,,,,
07-05-2025,4,03:00 - 03:15,7317.60,12500.90,3367.40,3367.40,3451.46,,,,,,,,,,,,,,,,,,
07-05-2025,4,03:15 - 03:30,7275.00,12974.30,3349.80,3349.80,3451.12,,,,,,,,,,,,,,,,,,
07-05-2025,4,03:30 - 03:45,7369.10,13304.00,3420.40,3420.40,3427.21,,,,,,,,,,,,,,,,,,
07-05-2025,4,03:45 - 04:00,7362.40,13559.60,3386.80,3386.80,3422.30,,,,,,,,,,,,,,,,,,
07-05-2025,5,04:00 - 04:15,7111.30,13595.00,3138.90,3138.90,3410.63,,,,,,,,,,,,,,,,,,
07-05-2025,5,04:15 - 04:30,7005.20,13193.80,3033.50,3033.50,3399.20,,,,,,,,,,,,,,,,,,
07-05-2025,5,04:30 - 04:45,7050.00,13089.10,3050.80,3050.80,3391.51,,,,,,,,,,,,,,,,,,
07-05-2025,5,04:45 - 05:00,7139.70,12875.40,3116.00,3116.00,3399.45,,,,,,,,,,,,,,,,,,
07-05-2025,6,05:00 - 05:15,7359.60,12700.80,3739.30,3739.30,3030.68,,,,,,,,,,,,,,,,,,
07-05-2025,6,05:15 - 05:30,7742.00,12153.90,3721.40,3721.40,3228.95,,,,,,,,,,,,,,,,,,
07-05-2025,6,05:30 - 05:45,7779.50,12001.90,3734.30,3734.30,3228.66,,,,,,,,,,,,,,,,,,
07-05-2025,6,05:45 - 06:00,7867.40,12305.80,3771.40,3771.40,3228.95,,,,,,,,,,,,,,,,,,
07-05-2025,7,06:00 - 06:15,8459.90,12483.60,4894.90,4894.90,3422.77,,,,,,,,,,,,,,,,,,
07-05-2025,7,06:15 - 06:30,8921.70,12817.50,5064.20,5064.20,3422.65,,,,,,,,,,,,,,,,,,
07-05-2025,7,06:30 - 06:45,8738.40,13931.50,4828.51,4828.51,3300.24,,,,,,,,,,,,,,,,,,
07-05-2025,7,06:45 - 07:00,7842.80,14810.80,4353.70,4353.70,3149.18,,,,,,,,,,,,,,,,,,
07-05-2025,8,07:00 - 07:15,7409.50,16731.20,4838.40,4838.40,2948.52,,,,,,,,,,,,,,,,,,
07-05-2025,8,07:15 - 07:30,7118.90,18340.90,4548.00,4548.00,2902.20,,,,,,,,,,,,,,,,,,
07-05-2025,8,07:30 - 07:45,6302.10,21229.60,4896.70,4896.70,2400.31,,,,,,,,,,,,,,,,,,
07-05-2025,8,07:45 - 08:00,5941.80,23009.70,4750.90,4750.90,2395.32,,,,,,,,,,,,,,,,,,
07-05-2025,9,08:00 - 08:15,5754.40,25177.90,3882.89,3882.89,2000.81,,,,,,,,,,,,,,,,,,
07-05-2025,9,08:15 - 08:30,5699.50,25677.40,3957.70,3957.70,2000.22,,,,,,,,,,,,,,,,,,
07-05-2025,9,08:30 - 08:45,5650.20,26764.40,3956.00,3956.00,1999.81,,,,,,,,,,,,,,,,,,
07-05-2025,9,08:45 - 09:00,5509.50,27467.80,3818.50,3818.50,1999.59,,,,,,,,,,,,,,,,,,
07-05-2025,10,09:00 - 09:15,5460.10,27979.90,3723.50,3723.50,1999.43,,,,,,,,,,,,,,,,,,
07-05-2025,10,09:15 - 09:30,5529.90,27340.60,3741.80,3741.80,1999.52,,,,,,,,,,,,,,,,,,
07-05-2025,10,09:30 - 09:45,5541.40,28070.40,3701.40,3701.40,1999.38,,,,,,,,,,,,,,,,,,
07-05-2025,10,09:45 - 10:00,5575.90,28044.30,3683.90,3683.90,1999.44,,,,,,,,,,,,,,,,,,
07-05-2025,11,10:00 - 10:15,5675.90,29862.50,3377.50,3377.50,1999.23,,,,,,,,,,,,,,,,,,
07-05-2025,11,10:15 - 10:30,5842.90,31206.40,3544.70,3544.70,1999.31,,,,,,,,,,,,,,,,,,
07-05-2025,11,10:30 - 10:45,5988.20,31883.20,3690.20,3690.20,1999.37,,,,,,,,,,,,,,,,,,
07-05-2025,11,10:45 - 11:00,6079.20,32216.30,3780.90,3780.90,1999.38,,,,,,,,,,,,,,,,,,
07-05-2025,12,11:00 - 11:15,6173.40,32997.90,3874.80,3874.80,1980.98,,,,,,,,,,,,,,,,,,
07-05-2025,12,11:15 - 11:30,6297.10,34092.80,4249.98,4249.98,1900.70,,,,,,,,,,,,,,,,,,
07-05-2025,12,11:30 - 11:45,6420.70,33990.10,4375.97,4375.97,1900.69,,,,,,,,,,,,,,,,,,
07-05-2025,12,11:45 - 12:00,6492.20,33916.60,4519.76,4519.76,1900.60,,,,,,,,,,,,,,,,,,
07-05-2025,13,12:00 - 12:15,6512.60,33909.50,4497.42,4497.42,1900.65,,,,,,,,,,,,,,,,,,
07-05-2025,13,12:15 - 12:30,6490.40,33549.80,4512.17,4512.17,1900.61,,,,,,,,,,,,,,,,,,
07-05-2025,13,12:30 - 12:45,6453.30,32903.80,4401.68,4401.68,1900.70,,,,,,,,,,,,,,,,,,
07-05-2025,13,12:45 - 13:00,6434.80,32857.20,4357.82,4357.82,1900.73,,,,,,,,,,,,,,,,,,
07-05-2025,14,13:00 - 13:15,6394.00,33232.90,4416.59,4416.59,1900.60,,,,,,,,,,,,,,,,,,
07-05-2025,14,13:15 - 13:30,6379.10,33398.20,4426.75,4426.75,1900.57,,,,,,,,,,,,,,,,,,
07-05-2025,14,13:30 - 13:45,6529.40,32861.20,4327.80,4327.80,1900.88,,,,,,,,,,,,,,,,,,
07-05-2025,14,13:45 - 14:00,6805.70,32264.10,4504.20,4504.20,1980.33,,,,,,,,,,,,,,,,,,
07-05-2025,15,14:00 - 14:15,7067.60,30018.40,4838.50,4838.50,2371.82,,,,,,,,,,,,,,,,,,
07-05-2025,15,14:15 - 14:30,7278.30,29443.60,5101.10,5101.10,2395.23,,,,,,,,,,,,,,,,,,
07-05-2025,15,14:30 - 14:45,7404.80,28374.90,5279.60,5279.60,2395.88,,,,,,,,,,,,,,,,,,
07-05-2025,15,14:45 - 15:00,7463.10,27462.70,5300.00,5300.00,2600.05,,,,,,,,,,,,,,,,,,
07-05-2025,16,15:00 - 15:15,7959.00,24118.40,5530.00,5530.00,2849.26,,,,,,,,,,,,,,,,,,
07-05-2025,16,15:15 - 15:30,7971.60,22079.90,5506.50,5506.50,2902.14,,,,,,,,,,,,,,,,,,
07-05-2025,16,15:30 - 15:45,8621.40,21296.30,5918.10,5918.10,2903.00,,,,,,,,,,,,,,,,,,
07-05-2025,16,15:45 - 16:00,8619.60,21105.30,5909.60,5909.60,2902.56,,,,,,,,,,,,,,,,,,
07-05-2025,17,16:00 - 16:15,9080.80,19583.50,6331.00,6331.00,2948.69,,,,,,,,,,,,,,,,,,
07-05-2025,17,16:15 - 16:30,9160.00,18466.70,5619.13,5619.13,3030.62,,,,,,,,,,,,,,,,,,
07-05-2025,17,16:30 - 16:45,9287.20,16066.00,5234.41,5234.41,3300.02,,,,,,,,,,,,,,,,,,
07-05-2025,17,16:45 - 17:00,9160.20,14467.30,5107.90,5107.90,3327.98,,,,,,,,,,,,,,,,,,
07-05-2025,18,17:00 - 17:15,8849.20,14684.10,5072.60,5072.60,3236.54,,,,,,,,,,,,,,,,,,
07-05-2025,18,17:15 - 17:30,8994.30,14046.40,5111.14,5111.14,3300.54,,,,,,,,,,,,,,,,,,
07-05-2025,18,17:30 - 17:45,9062.30,13016.30,4988.60,4988.60,3422.38,,,,,,,,,,,,,,,,,,
07-05-2025,18,17:45 - 18:00,9304.60,11983.60,5185.00,5185.00,3451.89,,,,,,,,,,,,,,,,,,
07-05-2025,19,18:00 - 18:15,9123.20,12878.20,5123.90,5123.90,3542.22,,,,,,,,,,,,,,,,,,
07-05-2025,19,18:15 - 18:30,9464.10,11681.60,5256.40,5256.40,3877.33,,,,,,,,,,,,,,,,,,
07-05-2025,19,18:30 - 18:45,10499.40,10427.80,5711.90,5711.90,4170.79,,,,,,,,,,,,,,,,,,
07-05-2025,19,18:45 - 19:00,10724.90,9665.00,5707.60,5707.60,4409.66,,,,,,,,,,,,,,,,,,
07-05-2025,20,19:00 - 19:15,10767.70,8317.10,5503.30,5503.30,4582.73,,,,,,,,,,,,,,,,,,
07-05-2025,20,19:15 - 19:30,10832.30,6903.70,4658.90,4658.90,5079.66,,,,,,,,,,,,,,,,,,
07-05-2025,20,19:30 - 19:45,10329.70,6376.20,4345.90,4345.90,5450.34,,,,,,,,,,,,,,,,,,
07-05-2025,20,19:45 - 20:00,10120.00,6473.50,4377.09,4377.09,5075.70,,,,,,,,,,,,,,,,,,
07-05-2025,21,20:00 - 20:15,9930.60,6692.40,4366.40,4366.40,5022.82,,,,,,,,,,,,,,,,,,
07-05-2025,21,20:15 - 20:30,9695.20,6822.30,4427.00,4427.00,5000.47,,,,,,,,,,,,,,,,,,
07-05-2025,21,20:30 - 20:45,9507.90,6331.50,4303.10,4303.10,5075.30,,,,,,,,,,,,,,,,,,
07-05-2025,21,20:45 - 21:00,9465.30,6333.00,4264.63,4264.63,5075.09,,,,,,,,,,,,,,,,,,
07-05-2025,22,21:00 - 21:15,10094.20,6885.00,4424.50,4424.50,6281.20,,,,,,,,,,,,,,,,,,
07-05-2025,22,21:15 - 21:30,10039.00,7290.10,4655.30,4655.30,5400.46,,,,,,,,,,,,,,,,,,
07-05-2025,22,21:30 - 21:45,10002.50,7220.70,4580.40,4580.40,5400.28,,,,,,,,,,,,,,,,,,
07-05-2025,22,21:45 - 22:00,10485.50,7159.90,4617.50,4617.50,6499.53,,,,,,,,,,,,,,,,,,
07-05-2025,23,22:00 - 22:15,11836.50,6982.00,5825.20,5825.20,9499.39,,,,,,,,,,,,,,,,,,
07-05-2025,23,22:15 - 22:30,12269.50,6722.20,5946.80,5946.80,9909.33,,,,,,,,,,,,,,,,,,
07-05-2025,23,22:30 - 22:45,12606.40,6392.60,5880.40,5880.40,9909.96,,,,,,,,,,,,,,,,,,
07-05-2025,23,22:45 - 23:00,12612.30,6225.60,5893.10,5893.10,9999.44,,,,,,,,,,,,,,,,,,
07-05-2025,24,23:00 - 23:15,12299.90,6225.70,5591.10,5591.10,9499.83,,,,,,,,,,,,,,,,,,
07-05-2025,24,23:15 - 23:30,12500.30,6262.90,5813.60,5813.60,9999.18,,,,,,,,,,,,,,,,,,
07-05-2025,24,23:30 - 23:45,12175.30,6477.00,5509.50,5509.50,9085.66,,,,,,,,,,,,,,,,,,
07-05-2025,24,23:45 - 24:00,12168.90,6790.80,5538.00,5538.00,9066.68,,,,,,,,,,,,,,,,,,
08-05-2025,1,00:00 - 00:15,9984.60,8677.00,5155.82,5155.82,4052.60,,,,,,,,,,,,,,,,,,
08-05-2025,1,00:15 - 00:30,9308.20,9003.90,4574.12,4574.12,3771.61,,,,,,,,,,,,,,,,,,
08-05-2025,1,00:30 - 00:45,8879.70,9594.90,4363.63,4363.63,3585.38,,,,,,,,,,,,,,,,,,
08-05-2025,1,00:45 - 01:00,8471.80,9771.30,3980.77,3980.77,3560.60,,,,,,,,,,,,,,,,,,
08-05-2025,2,01:00 - 01:15,8179.70,10485.70,3866.67,3866.67,3406.65,,,,,,,,,,,,,,,,,,
08-05-2025,2,01:15 - 01:30,7937.40,10615.80,3626.81,3626.81,3381.86,,,,,,,,,,,,,,,,,,
08-05-2025,2,01:30 - 01:45,7829.50,10990.40,3572.83,3572.83,3381.49,,,,,,,,,,,,,,,,,,
08-05-2025,2,01:45 - 02:00,7890.20,11189.40,3688.01,3688.01,3381.79,,,,,,,,,,,,,,,,,,
08-05-2025,3,02:00 - 02:15,7720.20,11263.50,3546.43,3546.43,3381.98,,,,,,,,,,,,,,,,,,
08-05-2025,3,02:15 - 02:30,7587.00,11387.10,3434.75,3434.75,3381.70,,,,,,,,,,,,,,,,,,
08-05-2025,3,02:30 - 02:45,7462.50,11618.50,3356.57,3356.57,3381.41,,,,,,,,,,,,,,,,,,
08-05-2025,3,02:45 - 03:00,7367.60,11717.60,3259.28,3259.28,3381.23,,,,,,,,,,,,,,,,,,
08-05-2025,4,03:00 - 03:15,7259.20,12126.60,3228.53,3228.53,3244.12,,,,,,,,,,,,,,,,,,
08-05-2025,4,03:15 - 03:30,7216.10,12422.40,3186.13,3186.13,3205.08,,,,,,,,,,,,,,,,,,
08-05-2025,4,03:30 - 03:45,7207.80,12658.90,3262.20,3262.20,3080.76,,,,,,,,,,,,,,,,,,
08-05-2025,4,03:45 - 04:00,7157.70,12912.70,3332.30,3332.30,3080.23,,,,,,,,,,,,,,,,,,
08-05-2025,5,04:00 - 04:15,7101.30,13018.40,3490.10,3490.10,3070.63,,,,,,,,,,,,,,,,,,
08-05-2025,5,04:15 - 04:30,7151.80,12846.70,3452.20,3452.20,3070.85,,,,,,,,,,,,,,,,,,
08-05-2025,5,04:30 - 04:45,7238.80,12717.90,3471.20,3471.20,3080.00,,,,,,,,,,,,,,,,,,
08-05-2025,5,04:45 - 05:00,7315.80,13018.40,3473.70,3473.70,3080.29,,,,,,,,,,,,,,,,,,
08-05-2025,6,05:00 - 05:15,7123.60,12519.60,3855.30,3855.30,3070.11,,,,,,,,,,,,,,,,,,
08-05-2025,6,05:15 - 05:30,7309.10,12175.00,3684.30,3684.30,3070.95,,,,,,,,,,,,,,,,,,
08-05-2025,6,05:30 - 05:45,7414.50,12301.60,3569.80,3569.80,3080.64,,,,,,,,,,,,,,,,,,
08-05-2025,6,05:45 - 06:00,7579.20,12127.00,3530.99,3530.99,3200.37,,,,,,,,,,,,,,,,,,
08-05-2025,7,06:00 - 06:15,7954.50,12673.30,4498.90,4498.90,3406.87,,,,,,,,,,,,,,,,,,
08-05-2025,7,06:15 - 06:30,8236.80,13541.60,4461.90,4461.90,3406.70,,,,,,,,,,,,,,,,,,
08-05-2025,7,06:30 - 06:45,8135.80,14892.60,4365.28,4365.28,3300.48,,,,,,,,,,,,,,,,,,
08-05-2025,7,06:45 - 07:00,7770.40,16110.90,4453.60,4453.60,3070.94,,,,,,,,,,,,,,,,,,
08-05-2025,8,07:00 - 07:15,7661.90,16622.40,4587.00,4587.00,3070.35,,,,,,,,,,,,,,,,,,
08-05-2025,8,07:15 - 07:30,7374.40,18755.40,4689.40,4689.40,2902.57,,,,,,,,,,,,,,,,,,
08-05-2025,8,07:30 - 07:45,6402.40,21190.40,4320.50,4320.50,2569.67,,,,,,,,,,,,,,,,,,
08-05-2025,8,07:45 - 08:00,6004.00,23554.30,4816.60,4816.60,2395.78,,,,,,,,,,,,,,,,,,
08-05-2025,9,08:00 - 08:15,5706.80,26344.70,4026.20,4026.20,1999.35,,,,,,,,,,,,,,,,,,
08-05-2025,9,08:15 - 08:30,5450.00,26989.40,3771.60,3771.60,1999.02,,,,,,,,,,,,,,,,,,
08-05-2025,9,08:30 - 08:45,5557.90,27777.00,3879.70,3879.70,1999.01,,,,,,,,,,,,,,,,,,
08-05-2025,9,08:45 - 09:00,5690.70,28622.10,4025.70,4025.70,1800.98,,,,,,,,,,,,,,,,,,
08-05-2025,10,09:00 - 09:15,5694.00,28530.50,4189.60,4189.60,1800.72,,,,,,,,,,,,,,,,,,
08-05-2025,10,09:15 - 09:30,5758.50,28173.60,4391.90,4391.90,1800.48,,,,,,,,,,,,,,,,,,
08-05-2025,10,09:30 - 09:45,5679.90,28865.10,4421.80,4421.80,1800.28,,,,,,,,,,,,,,,,,,
08-05-2025,10,09:45 - 10:00,5721.30,29054.80,4534.90,4534.90,1800.13,,,,,,,,,,,,,,,,,,
08-05-2025,11,10:00 - 10:15,5563.60,30210.00,4312.60,4312.60,1731.45,,,,,,,,,,,,,,,,,,
08-05-2025,11,10:15 - 10:30,5661.90,30632.70,4411.80,4411.80,1731.28,,,,,,,,,,,,,,,,,,
08-05-2025,11,10:30 - 10:45,5810.60,31046.70,4558.10,4558.10,1769.13,,,,,,,,,,,,,,,,,,
08-05-2025,11,10:45 - 11:00,6139.80,31465.30,4890.70,4890.70,1769.87,,,,,,,,,,,,,,,,,,
08-05-2025,12,11:00 - 11:15,6169.80,32068.00,4918.30,4918.30,1731.60,,,,,,,,,,,,,,,,,,
08-05-2025,12,11:15 - 11:30,6340.90,32258.90,5089.70,5089.70,1769.73,,,,,,,,,,,,,,,,,,
08-05-2025,12,11:30 - 11:45,6496.60,31564.70,5024.00,5024.00,1800.26,,,,,,,,,,,,,,,,,,
08-05-2025,12,11:45 - 12:00,6540.40,31707.60,4784.50,4784.50,1800.61,,,,,,,,,,,,,,,,,,
08-05-2025,13,12:00 - 12:15,6653.20,31626.30,4791.70,4791.70,1800.74,,,,,,,,,,,,,,,,,,
08-05-2025,13,12:15 - 12:30,6742.80,31323.90,4760.00,4760.00,1800.89,,,,,,,,,,,,,,,,,,
08-05-2025,13,12:30 - 12:45,6813.00,31168.10,4736.50,4736.50,1870.39,,,,,,,,,,,,,,,,,,
08-05-2025,13,12:45 - 13:00,6804.80,31056.10,4728.40,4728.40,1870.39,,,,,,,,,,,,,,,,,,
08-05-2025,14,13:00 - 13:15,6814.00,31286.00,4804.90,4804.90,1800.92,,,,,,,,,,,,,,,,,,
08-05-2025,14,13:15 - 13:30,6819.10,31317.00,4775.58,4775.58,1800.97,,,,,,,,,,,,,,,,,,
08-05-2025,14,13:30 - 13:45,6912.50,30885.10,4814.40,4814.40,1999.05,,,,,,,,,,,,,,,,,,
08-05-2025,14,13:45 - 14:00,7174.90,30139.30,5076.39,5076.39,1999.45,,,,,,,,,,,,,,,,,,
08-05-2025,15,14:00 - 14:15,7309.50,29241.50,5201.90,5201.90,1999.93,,,,,,,,,,,,,,,,,,
08-05-2025,15,14:15 - 14:30,7431.60,28493.00,5343.30,5343.30,2118.34,,,,,,,,,,,,,,,,,,
08-05-2025,15,14:30 - 14:45,7644.20,27824.00,5516.00,5516.00,2395.69,,,,,,,,,,,,,,,,,,
08-05-2025,15,14:45 - 15:00,7789.20,26694.10,5532.10,5532.10,2693.86,,,,,,,,,,,,,,,,,,
08-05-2025,16,15:00 - 15:15,8041.90,24214.40,5829.68,5829.68,2780.56,,,,,,,,,,,,,,,,,,
08-05-2025,16,15:15 - 15:30,8128.50,23734.50,5842.70,5842.70,2902.06,,,,,,,,,,,,,,,,,,
08-05-2025,16,15:30 - 15:45,8844.40,22888.90,6316.40,6316.40,2922.76,,,,,,,,,,,,,,,,,,
08-05-2025,16,15:45 - 16:00,8872.30,22678.30,6315.40,6315.40,2922.49,,,,,,,,,,,,,,,,,,
08-05-2025,17,16:00 - 16:15,9197.30,20790.80,6170.10,6170.10,3070.56,,,,,,,,,,,,,,,,,,
08-05-2025,17,16:15 - 16:30,9419.50,19580.30,5976.50,5976.50,3381.11,,,,,,,,,,,,,,,,,,
08-05-2025,17,16:30 - 16:45,9565.10,16876.10,6077.80,6077.80,3416.02,,,,,,,,,,,,,,,,,,
08-05-2025,17,16:45 - 17:00,9659.00,16466.50,6160.60,6160.60,3451.15,,,,,,,,,,,,,,,,,,
08-05-2025,18,17:00 - 17:15,9321.50,15952.80,5692.10,5692.10,3416.67,,,,,,,,,,,,,,,,,,
08-05-2025,18,17:15 - 17:30,9488.40,15199.90,5679.00,5679.00,3451.29,,,,,,,,,,,,,,,,,,
08-05-2025,18,17:30 - 17:45,9678.90,14385.00,5548.90,5548.90,3451.71,,,,,,,,,,,,,,,,,,
08-05-2025,18,17:45 - 18:00,9805.10,13160.70,5481.90,5481.90,3565.17,,,,,,,,,,,,,,,,,,
08-05-2025,19,18:00 - 18:15,10017.10,14229.40,6249.60,6249.60,3585.97,,,,,,,,,,,,,,,,,,
08-05-2025,19,18:15 - 18:30,9867.20,13361.70,6027.90,6027.90,3692.41,,,,,,,,,,,,,,,,,,
08-05-2025,19,18:30 - 18:45,9973.00,12247.50,5678.10,5678.10,3837.48,,,,,,,,,,,,,,,,,,
08-05-2025,19,18:45 - 19:00,10105.50,11371.50,5612.90,5612.90,3969.27,,,,,,,,,,,,,,,,,,
08-05-2025,20,19:00 - 19:15,10407.10,9454.00,5683.70,5683.70,4261.47,,,,,,,,,,,,,,,,,,
08-05-2025,20,19:15 - 19:30,10494.30,8752.00,5576.70,5576.70,4649.65,,,,,,,,,,,,,,,,,,
08-05-2025,20,19:30 - 19:45,10240.80,8411.20,5489.80,5489.80,4900.34,,,,,,,,,,,,,,,,,,
08-05-2025,20,19:45 - 20:00,10691.60,8363.80,5847.48,5847.48,5075.97,,,,,,,,,,,,,,,,,,
08-05-2025,21,20:00 - 20:15,10897.40,8724.20,6029.42,6029.42,5000.95,,,,,,,,,,,,,,,,,,
08-05-2025,21,20:15 - 20:30,10913.70,8737.30,6039.51,6039.51,5000.94,,,,,,,,,,,,,,,,,,
08-05-2025,21,20:30 - 20:45,11161.40,8099.60,5748.19,5748.19,5800.83,,,,,,,,,,,,,,,,,,
08-05-2025,21,20:45 - 21:00,11102.70,8164.30,5809.80,5809.80,5600.92,,,,,,,,,,,,,,,,,,
08-05-2025,22,21:00 - 21:15,12027.30,8565.20,6182.00,6182.00,6999.59,,,,,,,,,,,,,,,,,,
08-05-2025,22,21:15 - 21:30,11723.30,8837.20,6020.62,6020.62,6200.39,,,,,,,,,,,,,,,,,,
08-05-2025,22,21:30 - 21:45,11547.80,8824.20,5974.70,5974.70,5800.24,,,,,,,,,,,,,,,,,,
08-05-2025,22,21:45 - 22:00,11661.70,8768.30,5958.31,5958.31,6238.81,,,,,,,,,,,,,,,,,,
08-05-2025,23,22:00 - 22:15,12471.40,8599.30,6654.52,6654.52,7383.80,,,,,,,,,,,,,,,,,,
08-05-2025,23,22:15 - 22:30,12519.10,8235.30,6708.11,6708.11,7499.71,,,,,,,,,,,,,,,,,,
08-05-2025,23,22:30 - 22:45,13235.70,7615.00,7080.00,7080.00,9909.91,,,,,,,,,,,,,,,,,,
08-05-2025,23,22:45 - 23:00,13352.10,7535.50,7222.91,7222.91,9999.52,,,,,,,,,,,,,,,,,,
08-05-2025,24,23:00 - 23:15,12964.10,7390.80,6863.60,6863.60,9909.97,,,,,,,,,,,,,,,,,,
08-05-2025,24,23:15 - 23:30,12982.40,7590.20,6894.26,6894.26,9621.82,,,,,,,,,,,,,,,,,,
08-05-2025,24,23:30 - 23:45,12357.40,7718.50,6320.30,6320.30,7200.00,,,,,,,,,,,,,,,,,,
08-05-2025,24,23:45 - 24:00,12239.20,8107.10,6221.61,6221.61,6999.50,,,,,,,,,,,,,,,,,,
09-05-2025,1,00:00 - 00:15,9324.80,5871.00,3483.90,3483.90,4433.93,,,,,,,,,,,,,,,,,,
09-05-2025,1,00:15 - 00:30,8891.90,6346.50,3234.60,3234.60,4013.71,,,,,,,,,,,,,,,,,,
09-05-2025,1,00:30 - 00:45,8627.80,6609.60,3233.51,3233.51,3969.80,,,,,,,,,,,,,,,,,,
09-05-2025,1,00:45 - 01:00,8533.90,6934.80,3002.30,3002.30,4008.63,,,,,,,,,,,,,,,,,,
09-05-2025,2,01:00 - 01:15,8344.50,7090.00,3084.40,3084.40,3700.96,,,,,,,,,,,,,,,,,,
09-05-2025,2,01:15 - 01:30,8217.30,7313.70,3113.41,3113.41,3589.74,,,,,,,,,,,,,,,,,,
09-05-2025,2,01:30 - 01:45,8066.10,7709.60,2985.48,2985.48,3558.43,,,,,,,,,,,,,,,,,,
09-05-2025,2,01:45 - 02:00,8269.00,7813.50,3201.11,3201.11,3565.83,,,,,,,,,,,,,,,,,,
09-05-2025,3,02:00 - 02:15,8186.20,8476.70,2993.90,2993.90,3551.65,,,,,,,,,,,,,,,,,,
09-05-2025,3,02:15 - 02:30,8109.80,8922.20,2924.30,2924.30,3532.67,,,,,,,,,,,,,,,,,,
09-05-2025,3,02:30 - 02:45,7712.00,9186.00,2901.10,2901.10,3540.33,,,,,,,,,,,,,,,,,,
09-05-2025,3,02:45 - 03:00,7632.10,9379.40,2895.04,2895.04,3503.86,,,,,,,,,,,,,,,,,,
09-05-2025,4,03:00 - 03:15,7643.10,9600.70,3048.11,3048.11,3448.95,,,,,,,,,,,,,,,,,,
09-05-2025,4,03:15 - 03:30,7603.40,9933.00,3065.52,3065.52,3409.78,,,,,,,,,,,,,,,,,,
09-05-2025,4,03:30 - 03:45,7545.70,9851.50,3008.00,3008.00,3409.01,,,,,,,,,,,,,,,,,,
09-05-2025,4,03:45 - 04:00,7533.50,10060.50,2999.19,2999.19,3358.14,,,,,,,,,,,,,,,,,,
09-05-2025,5,04:00 - 04:15,7437.80,10134.00,2905.52,2905.52,3364.80,,,,,,,,,,,,,,,,,,
09-05-2025,5,04:15 - 04:30,7464.80,9942.00,2933.36,2933.36,3399.40,,,,,,,,,,,,,,,,,,
09-05-2025,5,04:30 - 04:45,7613.30,9804.40,3061.01,3061.01,3409.89,,,,,,,,,,,,,,,,,,
09-05-2025,5,04:45 - 05:00,7671.60,9754.10,3091.40,3091.40,3429.04,,,,,,,,,,,,,,,,,,
09-05-2025,6,05:00 - 05:15,7711.00,9579.90,3246.30,3246.30,3339.83,,,,,,,,,,,,,,,,,,
09-05-2025,6,05:15 - 05:30,7977.80,9362.00,3230.90,3230.90,3409.91,,,,,,,,,,,,,,,,,,
09-05-2025,6,05:30 - 05:45,8217.00,9442.50,3284.90,3284.90,3546.82,,,,,,,,,,,,,,,,,,
09-05-2025,6,05:45 - 06:00,8350.60,9706.20,3439.60,3439.60,3558.89,,,,,,,,,,,,,,,,,,
09-05-2025,7,06:00 - 06:15,8689.00,10337.80,4324.20,4324.20,3639.56,,,,,,,,,,,,,,,,,,
09-05-2025,7,06:15 - 06:30,8791.90,11303.00,4588.30,4588.30,3549.36,,,,,,,,,,,,,,,,,,
09-05-2025,7,06:30 - 06:45,8470.90,12097.10,4520.90,4520.90,3451.26,,,,,,,,,,,,,,,,,,
09-05-2025,7,06:45 - 07:00,7977.30,12773.20,4031.50,4031.50,3305.83,,,,,,,,,,,,,,,,,,
